account_id,company_name,industry,region,country,segment,employees,contract_start_date,tenure_months,contract_type,arr_usd,licensed_seats,active_seats,seat_utilization,modules_adopted,modules_list,uses_enlighten_ai,digital_channels_enabled,digital_channel_share_pct,monthly_interactions,usage_trend_pct,avg_login_freq_per_week,onboarding_completed,time_to_value_days,csm_assigned,qbrs_last_12m,support_tickets_90d,critical_incidents_12m,avg_csat,nps_last,discount_pct,price_increase_at_renewal_pct,days_payment_overdue,expansion_arr_usd,health_score,churn_risk_score,status,churned,churn_date,churn_reason
CX-100078,Meridian Insurance,Hospitality,APAC,Singapore,Enterprise,47139,2026-02-21,4,Multi-Year,1251600,1575,872,0.554,7,Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Recording & Compliance; Workforce Management (WFM),Yes,No,1.1,499223,32.9,3.0,Yes,42,Liam O'Brien,1,10,1,3.51,9,27.6,8.9,0,250300,67,44,Active,0,,
CX-100079,Evergreen Solutions,Financial Services,EMEA,United Kingdom,SMB,57,2022-03-25,51,Annual,24200,22,17,0.773,1,Quality Management,No,No,5.6,10088,28.8,4.9,No,151,Sofia Marin,3,14,4,3.81,0,1.7,26.0,1,1200,27,80,Churned,1,2025-04-26,Price / budget cuts
CX-100080,Meridian Services,Public Sector,EMEA,South Africa,Mid-Market,542,2024-06-23,24,Annual,399300,362,330,0.912,6,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Quality Management; Recording & Compliance,Yes,No,7.1,136909,2.9,5.4,Yes,36,Noa Cohen,3,4,0,3.37,9,28.0,0,0,0,86,22,Active,0,,
CX-100081,Sterling Labs,Healthcare,EMEA,South Africa,SMB,135,2022-12-24,42,Annual,17000,12,4,0.333,3,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Interaction Analytics,Yes,Yes,29.8,1118,8.5,4.3,Yes,58,Unassigned,0,22,2,4.48,9,8.1,0,12,0,35,64,Active,0,,
CX-100082,Quantum Telecom,Financial Services,North America,Canada,SMB,112,2023-12-23,30,Monthly,57200,39,21,0.538,3,Digital Channels (Chat/Email/Social); IVR / Voice; Performance Management,No,Yes,13.9,10022,0.5,5.2,No,185,Dana Levi,2,0,0,4.28,1,4.5,2.1,39,0,42,60,Churned,1,2025-05-06,Switched to competitor
CX-100083,Summit Holdings,Hospitality,North America,United States,Mid-Market,1428,2026-02-21,4,Annual,166300,174,174,1.0,7,ACD (Omnichannel Routing); Feedback Management; IVR / Voice; Performance Management; Quality Management; Recording & Compliance; Workforce Management (WFM),No,No,0.8,36192,15.9,1.2,Yes,51,Noa Cohen,4,7,0,3.15,4,10.1,7.5,114,0,81,21,Active,0,,
CX-100084,Granite Networks,Healthcare,APAC,India,Mid-Market,2140,2024-12-22,18,Multi-Year,231800,278,278,1.0,8,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management; Workforce Management (WFM),Yes,Yes,43.2,106023,-7.1,1.0,No,187,Diego Alvarez,1,11,0,4.33,1,22.7,22.6,0,23200,68,38,Active,0,,
CX-100085,Pioneer Brands,Technology / SaaS,North America,United States,SMB,99,2025-01-22,17,Annual,28200,20,15,0.75,1,Feedback Management,No,No,2.4,4379,9.0,2.1,Yes,50,Kenji Watanabe,0,10,0,4.16,7,19.6,12.1,59,5600,67,32,Churned,1,2025-12-31,Switched to competitor
CX-100086,Pioneer Holdings,Retail,North America,United States,Mid-Market,1875,2025-06-23,12,Annual,411900,332,176,0.53,3,ACD (Omnichannel Routing); Performance Management; Workforce Management (WFM),No,No,3.3,36217,-11.9,1.1,No,188,Sofia Marin,1,6,0,4.63,9,25.6,2.6,0,82400,65,37,Active,0,,
CX-100087,Pioneer Insurance,Technology / SaaS,LATAM,Argentina,SMB,150,2024-06-23,24,Monthly,36100,31,19,0.613,3,ACD (Omnichannel Routing); Feedback Management; Workforce Management (WFM),No,No,7.6,5429,0.9,0.4,Yes,28,Sofia Marin,3,0,1,3.7,1,15.2,0,0,0,61,44,Active,0,,
CX-100088,Atlas Networks,Technology / SaaS,APAC,India,Mid-Market,1439,2025-11-22,7,Monthly,306900,246,183,0.744,2,ACD (Omnichannel Routing); Recording & Compliance,No,No,4.2,94578,-12.4,6.4,No,123,Liam O'Brien,0,1,0,3.68,9,29.7,0,0,-30700,56,47,Churned,1,2026-01-14,Reliability / outages
CX-100089,Northwind Digital,Travel,APAC,Singapore,Mid-Market,2901,2026-04-23,2,Annual,424100,350,178,0.509,7,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Interaction Analytics; Quality Management; Recording & Compliance,Yes,No,7.3,86570,-17.0,0.6,Yes,27,Diego Alvarez,2,5,0,2.94,9,25.1,0,0,0,68,27,Active,0,,
CX-100090,Vantage Bank,Public Sector,APAC,Japan,Mid-Market,642,2023-12-23,30,Monthly,359300,399,240,0.602,2,Performance Management; Recording & Compliance,No,No,2.2,76439,23.8,0.7,No,88,Tom Fischer,2,19,0,3.05,7,19.4,18.9,0,35900,10,82,Churned,1,2025-08-24,Price / budget cuts
CX-100091,Sterling Bank,Hospitality,APAC,Singapore,SMB,102,2024-06-23,24,Multi-Year,31300,29,20,0.69,3,ACD (Omnichannel Routing); Feedback Management; Quality Management,No,No,6.3,7627,29.1,2.8,No,145,Marcus Reed,2,15,0,3.99,9,25.3,9.9,0,0,51,45,Active,0,,
CX-100092,Pinnacle Telecom,Financial Services,North America,United States,SMB,73,2025-03-23,15,Multi-Year,26300,19,13,0.684,1,Feedback Management,No,No,6.4,3216,-4.6,1.3,Yes,65,Diego Alvarez,3,8,2,3.13,5,14.6,0,0,2600,65,39,Active,0,,
CX-100093,Pioneer Holdings,Retail,APAC,Australia,SMB,87,2021-08-24,58,Annual,29400,22,15,0.682,1,Recording & Compliance,No,No,5.7,6230,-2.9,6.0,No,84,Kenji Watanabe,2,13,3,3.57,5,2.5,0,0,2900,36,63,Churned,1,2025-08-15,Reliability / outages
CX-100094,Cobalt Insurance,Utilities,North America,United States,SMB,35,2021-02-23,64,Multi-Year,42000,29,26,0.897,3,Enlighten AI (Copilot / Autopilot); IVR / Voice; Workforce Management (WFM),Yes,No,3.9,14451,12.9,4.2,Yes,63,Diego Alvarez,1,13,2,3.8,2,7.6,0,13,0,62,32,Active,0,,
CX-100095,Quantum Digital,Retail,EMEA,France,SMB,20,2023-07-24,35,Annual,66400,55,39,0.709,2,Enlighten AI (Copilot / Autopilot); Interaction Analytics,Yes,No,4.8,18336,-3.4,0.5,No,78,Aisha Khan,4,1,1,4.83,5,4.2,6.9,0,6600,75,19,Active,0,,
CX-100096,Vantage Resorts,Insurance,North America,Canada,Mid-Market,1707,2022-05-25,49,Multi-Year,315100,247,246,0.996,5,ACD (Omnichannel Routing); Feedback Management; IVR / Voice; Quality Management; Workforce Management (WFM),No,No,1.2,105055,-1.3,1.4,Yes,38,Aisha Khan,2,6,3,5.0,8,33.8,11.5,0,0,83,16,Active,0,,
CX-100097,Beacon Stores,Telecom,North America,Canada,Mid-Market,2855,2025-02-21,16,Annual,261100,232,206,0.888,5,ACD (Omnichannel Routing); IVR / Voice; Interaction Analytics; Performance Management; Quality Management,No,No,6.0,88787,5.2,2.9,Yes,50,Tom Fischer,2,0,1,4.42,5,0.8,0,0,0,82,19,Active,0,,
CX-100098,Ironwood Health Systems,Retail,North America,United States,Enterprise,57180,2026-04-23,2,Monthly,486400,595,527,0.886,4,Enlighten AI (Copilot / Autopilot); Interaction Analytics; Recording & Compliance; Workforce Management (WFM),Yes,No,7.3,270531,-26.7,3.6,Yes,40,Dana Levi,0,2,0,2.61,10,26.2,0,0,97300,65,34,Churned,1,2026-04-24,Poor support experience
CX-100099,Northwind Industries,Utilities,LATAM,Brazil,Mid-Market,1776,2024-03-24,27,Monthly,271000,311,222,0.714,5,IVR / Voice; Interaction Analytics; Performance Management; Recording & Compliance; Workforce Management (WFM),No,No,0.5,102646,8.9,0.7,Yes,35,Sofia Marin,3,25,0,3.84,1,26.3,9.7,0,-27100,58,48,Active,0,,
CX-100100,Keystone Networks,Retail,APAC,Australia,Mid-Market,2552,2022-10-24,44,Annual,56300,50,25,0.5,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); IVR / Voice; Workforce Management (WFM),Yes,Yes,30.8,10208,-2.8,5.1,Yes,46,Priya Nair,0,4,0,3.94,8,20.6,4.0,0,0,83,22,Active,0,,
CX-100101,Falcon Holdings,Financial Services,North America,Canada,SMB,35,2024-01-23,29,Multi-Year,65100,51,36,0.706,5,ACD (Omnichannel Routing); Feedback Management; Interaction Analytics; Performance Management; Quality Management,No,No,5.2,18380,5.0,3.3,Yes,69,Sofia Marin,0,21,1,3.85,8,21.6,11.2,0,0,55,47,Active,0,,
CX-100102,Falcon Telecom,Retail,LATAM,Brazil,SMB,216,2026-01-21,5,Monthly,40500,29,21,0.724,1,ACD (Omnichannel Routing),No,No,2.5,8788,20.1,5.7,Yes,27,Unassigned,0,19,0,4.55,3,20.8,10.2,0,0,53,54,Active,0,,
CX-100103,Vantage Hospitality,Insurance,LATAM,Brazil,Mid-Market,955,2022-02-23,52,Annual,272700,320,162,0.506,2,Enlighten AI (Copilot / Autopilot); Workforce Management (WFM),Yes,No,0.1,66196,-9.7,2.8,Yes,59,Unassigned,0,18,1,4.74,8,1.1,12.0,0,-27300,42,54,Active,0,,
CX-100104,Sterling Resorts,Hospitality,North America,United States,Enterprise,8168,2019-11-25,79,Multi-Year,242700,334,286,0.856,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Performance Management,Yes,No,7.6,155543,6.8,5.0,Yes,41,Liam O'Brien,0,0,3,3.89,1,27.4,0,0,0,74,30,Active,0,,
CX-100105,Onyx Financial,Technology / SaaS,North America,United States,Enterprise,57739,2021-10-24,56,Annual,3290100,3722,2419,0.65,4,Digital Channels (Chat/Email/Social); Feedback Management; IVR / Voice; Recording & Compliance,No,Yes,21.1,496272,16.3,3.4,Yes,68,Noa Cohen,1,26,0,3.54,8,14.4,7.7,0,0,51,49,Active,0,,
CX-100106,Cascade Financial,Financial Services,LATAM,Brazil,SMB,199,2021-03-25,63,Multi-Year,22800,16,10,0.625,3,IVR / Voice; Performance Management; Recording & Compliance,No,No,5.0,4206,-9.2,6.2,No,120,Marcus Reed,0,17,0,3.62,8,28.3,13.6,0,0,32,57,Churned,1,2026-06-13,Poor support experience
CX-100107,Keystone Telecom,Travel,APAC,Singapore,Mid-Market,798,2025-02-21,16,Monthly,213200,211,45,0.213,2,Digital Channels (Chat/Email/Social); Interaction Analytics,No,Yes,17.9,22017,6.7,3.8,Yes,62,Unassigned,0,9,2,4.27,7,12.8,0,7,0,34,63,Active,0,,
CX-100108,Sequoia Partners,Telecom,EMEA,UAE,SMB,44,2022-09-23,45,Annual,49800,55,40,0.727,4,ACD (Omnichannel Routing); Performance Management; Quality Management; Recording & Compliance,No,No,1.2,21249,4.6,2.4,Yes,47,Tom Fischer,1,11,2,3.92,2,17.0,0,0,0,68,35,Active,0,,
CX-100109,Cobalt Insurance,Technology / SaaS,North America,Canada,Enterprise,53004,2021-06-24,60,Annual,3773000,3588,1758,0.49,4,Feedback Management; Interaction Analytics; Performance Management; Workforce Management (WFM),No,No,7.3,878107,-30.4,0.3,Yes,53,Dana Levi,0,2,0,4.71,5,32.6,0,0,754600,80,13,Churned,1,2025-02-18,Low adoption / shelfware
CX-100110,Northwind Digital,Utilities,North America,Canada,SMB,210,2021-09-24,57,Annual,49300,33,25,0.758,4,Feedback Management; IVR / Voice; Interaction Analytics; Recording & Compliance,No,No,7.6,12762,11.8,3.4,Yes,49,Unassigned,0,10,0,2.75,9,29.9,6.8,0,-4900,62,39,Active,0,,
CX-100111,Northwind Group,Public Sector,North America,Canada,Enterprise,37541,2021-10-24,56,Annual,1770100,1628,1170,0.719,4,ACD (Omnichannel Routing); Feedback Management; IVR / Voice; Workforce Management (WFM),No,No,4.1,484257,-2.7,3.2,Yes,36,Tom Fischer,3,13,1,3.57,5,16.2,0,0,0,66,30,Active,0,,
CX-100112,Cascade Retail Co,Utilities,EMEA,Israel,Mid-Market,1326,2024-03-24,27,Annual,110200,94,72,0.766,6,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Quality Management; Workforce Management (WFM),Yes,Yes,15.8,30682,14.0,3.0,Yes,53,Sofia Marin,0,6,0,3.87,9,24.1,18.6,7,-11000,63,37,Active,0,,
CX-100113,Pinnacle Labs,Utilities,EMEA,Germany,Mid-Market,2736,2025-06-23,12,Annual,195400,236,146,0.619,3,Enlighten AI (Copilot / Autopilot); Performance Management; Recording & Compliance,Yes,No,1.0,59552,6.2,5.6,No,150,Unassigned,0,0,1,3.93,8,14.7,3.7,0,9800,61,42,Active,0,,
CX-100114,Apex Stores,Financial Services,EMEA,France,SMB,120,2019-06-26,84,Multi-Year,70300,50,36,0.72,3,Feedback Management; IVR / Voice; Workforce Management (WFM),No,No,6.8,9465,23.2,4.1,Yes,22,Marcus Reed,1,15,0,3.14,2,30.6,0,11,0,64,40,Active,0,,
CX-100115,Vantage Solutions,Healthcare,EMEA,UAE,Mid-Market,2320,2022-03-25,51,Annual,342200,367,117,0.319,10,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management; Recording & Compliance; Workforce Management (WFM),Yes,Yes,24.3,75458,10.6,4.6,Yes,45,Kenji Watanabe,2,10,0,3.75,2,12.7,0,0,0,65,35,Active,0,,
CX-100116,Evergreen Labs,Insurance,North America,United States,SMB,261,2023-01-23,41,Multi-Year,26100,24,23,0.958,3,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); IVR / Voice,Yes,Yes,10.7,11775,-7.4,0.5,Yes,23,Priya Nair,3,0,0,4.72,3,32.3,5.9,0,5200,91,5,Active,0,,
CX-100117,Atlas Group,Insurance,APAC,Singapore,Mid-Market,1583,2024-03-24,27,Annual,147400,141,80,0.567,1,Feedback Management,No,No,4.9,35778,8.1,4.6,Yes,61,Diego Alvarez,1,19,0,4.3,6,19.0,0,0,7400,67,36,Churned,1,2025-11-09,Poor support experience
CX-100118,Catalyst Group,Financial Services,North America,United States,Mid-Market,2477,2023-06-24,36,Annual,142900,167,141,0.844,5,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Quality Management; Recording & Compliance,Yes,Yes,20.6,71940,-17.7,5.8,Yes,46,Priya Nair,4,10,2,4.25,9,28.8,9.0,1,14300,69,31,Active,0,,
CX-100119,Pinnacle Insurance,Financial Services,LATAM,Brazil,SMB,58,2024-11-22,19,Annual,27900,29,16,0.552,4,Digital Channels (Chat/Email/Social); Interaction Analytics; Performance Management; Recording & Compliance,No,Yes,37.5,7437,-5.5,0.5,No,83,Liam O'Brien,4,18,0,3.37,2,11.0,0,118,-2800,32,71,Active,0,,
CX-100120,Onyx Partners,Retail,North America,United States,SMB,51,2024-05-23,25,Annual,71200,48,44,0.917,3,ACD (Omnichannel Routing); Performance Management; Workforce Management (WFM),No,No,2.3,12068,13.9,2.6,No,126,Marcus Reed,1,9,0,4.27,8,23.3,6.1,15,7100,81,24,Active,0,,
CX-100121,Delta Brands,Insurance,North America,United States,SMB,41,2022-01-23,53,Multi-Year,56300,49,39,0.796,1,Recording & Compliance,No,No,6.8,22901,-5.0,3.7,Yes,69,Tom Fischer,2,2,0,4.67,6,28.8,7.3,8,0,100,5,Active,0,,
CX-100122,Quantum Bank,Financial Services,APAC,Singapore,SMB,281,2024-09-22,21,Multi-Year,45900,36,25,0.694,2,ACD (Omnichannel Routing); Workforce Management (WFM),No,No,4.7,9453,20.4,5.3,No,158,Diego Alvarez,3,2,1,3.37,6,9.2,9.3,0,0,48,50,Active,0,,
CX-100123,Meridian Networks,Technology / SaaS,North America,Canada,SMB,70,2021-08-24,58,Multi-Year,35900,30,19,0.633,2,Recording & Compliance; Workforce Management (WFM),No,No,4.7,4282,12.7,1.4,Yes,56,Kenji Watanabe,3,7,0,2.89,3,31.8,0,0,3600,68,33,Active,0,,
CX-100124,Cobalt Holdings,Financial Services,North America,Canada,Mid-Market,1791,2022-02-23,52,Annual,248600,266,211,0.793,4,Enlighten AI (Copilot / Autopilot); Interaction Analytics; Recording & Compliance; Workforce Management (WFM),Yes,No,7.7,70408,5.0,1.5,Yes,35,Kenji Watanabe,2,0,0,4.02,1,21.6,14.6,16,49700,100,4,Active,0,,
CX-100125,Falcon Stores,Technology / SaaS,North America,Canada,Mid-Market,426,2025-09-22,9,Monthly,397900,347,301,0.867,3,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management,Yes,No,4.2,192420,8.8,6.4,Yes,30,Liam O'Brien,0,18,1,0,7,34.7,6.0,0,-39800,49,51,Active,0,,
CX-100126,Cascade Resorts,Travel,EMEA,Israel,Mid-Market,1227,2023-08-24,34,Annual,262300,210,135,0.643,4,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Performance Management; Quality Management,No,Yes,11.4,38738,-10.1,5.0,No,114,Diego Alvarez,2,16,1,3.39,0,5.2,0,0,0,40,52,Churned,1,2025-03-05,M&A / consolidation
CX-100127,Brightline Insurance,Travel,North America,United States,Mid-Market,1505,2025-12-22,6,Monthly,95800,109,66,0.606,1,Recording & Compliance,No,No,1.1,39380,-3.9,3.5,Yes,49,Tom Fischer,2,8,1,4.16,4,18.2,0,0,-9600,56,40,Churned,1,2026-03-23,Price / budget cuts
CX-100128,Harbor Labs,Retail,North America,Canada,Enterprise,74734,2023-11-23,31,Multi-Year,881300,936,634,0.677,2,Digital Channels (Chat/Email/Social); Recording & Compliance,No,Yes,16.7,340055,6.7,2.1,Yes,26,Marcus Reed,1,7,1,3.41,3,31.7,8.6,0,-88100,74,29,Active,0,,
CX-100129,Horizon Brands,Healthcare,North America,United States,SMB,32,2021-11-23,55,Annual,54100,37,31,0.838,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics; Quality Management; Recording & Compliance,No,Yes,29.6,12042,11.9,4.6,Yes,64,Aisha Khan,3,18,1,3.67,4,29.9,0,15,0,63,33,Active,0,,
CX-100130,Meridian Financial,Hospitality,North America,United States,Enterprise,52696,2026-01-21,5,Annual,1118500,1052,1052,1.0,3,IVR / Voice; Recording & Compliance; Workforce Management (WFM),No,No,1.9,556302,2.4,1.9,Yes,38,Dana Levi,3,0,1,3.77,7,26.3,0,76,0,77,26,Active,0,,
CX-100131,Horizon Services,Technology / SaaS,LATAM,Brazil,Mid-Market,1482,2023-08-24,34,Annual,48700,50,45,0.9,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management; Quality Management,Yes,Yes,15.7,13584,-4.8,1.7,Yes,30,Unassigned,0,12,0,4.1,5,29.2,7.1,0,9700,86,27,Active,0,,
CX-100132,Delta Industries,Travel,APAC,India,SMB,189,2021-11-23,55,Multi-Year,19300,16,13,0.812,4,ACD (Omnichannel Routing); Quality Management; Recording & Compliance; Workforce Management (WFM),No,No,3.6,7927,-3.8,2.1,Yes,60,Kenji Watanabe,2,9,2,4.01,3,26.1,0,0,0,67,29,Active,0,,
CX-100133,Nimbus Hospitality,Public Sector,North America,Canada,Mid-Market,1086,2019-10-25,80,Multi-Year,335800,367,202,0.55,2,Quality Management; Recording & Compliance,No,No,4.5,89092,-9.3,3.8,Yes,42,Marcus Reed,1,9,0,5.0,10,15.6,10.6,0,0,87,16,Active,0,,
CX-100134,Lumen Services,Retail,EMEA,Germany,SMB,172,2021-09-24,57,Annual,20500,15,13,0.867,1,Performance Management,No,No,7.6,7354,26.9,0.8,No,123,Marcus Reed,3,17,0,4.21,2,15.3,0,0,0,71,36,Active,0,,
CX-100135,Apex Solutions,Telecom,North America,Canada,SMB,137,2023-03-25,39,Annual,15800,12,8,0.667,1,IVR / Voice,No,No,5.2,4245,-16.6,3.6,Yes,60,Noa Cohen,3,0,0,4.31,7,13.1,13.7,0,3200,81,22,Active,0,,
CX-100136,Granite Industries,Financial Services,APAC,Singapore,Mid-Market,1772,2023-10-24,32,Annual,182200,167,128,0.766,6,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); IVR / Voice; Performance Management; Quality Management; Workforce Management (WFM),No,Yes,11.2,42592,17.6,2.0,Yes,41,Unassigned,0,0,1,3.33,5,8.1,4.6,40,18200,63,48,Active,0,,
CX-100137,Pioneer Bank,Financial Services,North America,United States,Enterprise,34076,2024-07-23,23,Multi-Year,848100,801,801,1.0,5,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Workforce Management (WFM),Yes,No,5.3,372246,-6.1,6.0,No,112,Aisha Khan,2,12,0,2.61,6,26.6,3.1,13,0,49,46,Active,0,,
CX-100138,Sequoia Insurance,Technology / SaaS,EMEA,United Kingdom,SMB,62,2020-02-24,76,Multi-Year,45200,47,47,1.0,3,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics,No,Yes,40.5,28436,-1.2,5.5,Yes,27,Marcus Reed,0,12,2,3.96,4,10.4,7.7,0,4500,82,16,Active,0,,
CX-100139,Vertex Solutions,Healthcare,EMEA,France,SMB,148,2025-08-22,10,Monthly,57000,50,44,0.88,1,Interaction Analytics,No,No,1.6,18160,3.0,3.4,Yes,18,Unassigned,0,3,0,3.77,5,28.9,11.3,0,0,61,42,Active,0,,
CX-100140,Northwind Digital,Technology / SaaS,North America,Canada,Mid-Market,2843,2023-10-24,32,Annual,362900,389,296,0.761,4,Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management; Quality Management,Yes,No,6.3,141325,-5.3,2.8,Yes,55,Aisha Khan,4,8,1,3.57,1,6.8,0,0,72600,73,25,Active,0,,
CX-100141,Maple Insurance,Travel,EMEA,France,SMB,36,2021-07-25,59,Annual,54300,38,36,0.947,3,Enlighten AI (Copilot / Autopilot); Feedback Management; Quality Management,Yes,No,2.1,14004,10.8,1.1,Yes,33,Diego Alvarez,1,0,2,4.41,0,11.3,0,0,0,81,15,Active,0,,
CX-100142,Apex Stores,Insurance,EMEA,United Kingdom,Enterprise,62480,2022-11-23,43,Annual,2758700,3335,1287,0.386,7,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Performance Management; Workforce Management (WFM),Yes,Yes,20.4,850690,-48.7,0.6,Yes,32,Marcus Reed,2,4,1,4.14,5,34.0,4.2,0,275900,68,37,Active,0,,
CX-100143,Ironwood Telecom,Telecom,EMEA,United Kingdom,Mid-Market,2947,2020-05-25,73,Multi-Year,193000,203,175,0.862,5,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Recording & Compliance,Yes,Yes,35.8,56726,17.0,6.4,No,158,Diego Alvarez,3,12,0,3.81,2,16.1,13.5,2,38600,51,42,Active,0,,
CX-100144,Crimson Holdings,Healthcare,North America,United States,Mid-Market,2356,2022-10-24,44,Annual,65900,68,34,0.5,6,ACD (Omnichannel Routing); Feedback Management; Interaction Analytics; Performance Management; Quality Management; Recording & Compliance,No,No,1.5,20975,-0.7,2.6,Yes,60,Unassigned,0,0,1,4.88,9,17.2,0,0,0,79,22,Active,0,,
CX-100145,Cascade Retail Co,Insurance,North America,United States,SMB,190,2025-01-22,17,Monthly,18400,14,8,0.571,1,Workforce Management (WFM),No,No,2.4,1738,29.0,5.2,Yes,37,Noa Cohen,1,4,0,3.34,9,27.0,2.7,120,900,69,36,Active,0,,
CX-100146,Lumen Holdings,Financial Services,North America,Canada,Mid-Market,1639,2024-08-23,22,Monthly,398400,349,210,0.602,2,Feedback Management; Performance Management,No,No,7.1,90997,-12.4,0.8,Yes,32,Marcus Reed,0,20,1,4.36,2,28.9,4.9,45,0,40,62,Active,0,,
CX-100147,Pioneer Insurance,Retail,North America,United States,Mid-Market,1612,2020-07-25,71,Multi-Year,349000,285,164,0.575,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Recording & Compliance,Yes,Yes,37.3,73057,5.9,4.6,Yes,23,Dana Levi,1,4,1,2.38,6,19.7,4.7,0,0,53,46,Active,0,,
CX-100148,Harbor Logistics,Insurance,North America,Canada,Mid-Market,1723,2023-12-23,30,Monthly,376600,385,146,0.379,7,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Quality Management; Recording & Compliance; Workforce Management (WFM),Yes,Yes,8.7,82518,-28.9,5.5,No,151,Liam O'Brien,3,18,0,3.84,7,11.1,4.0,0,75300,34,66,Active,0,,
CX-100149,Sterling Group,Technology / SaaS,EMEA,Israel,SMB,204,2025-08-22,10,Annual,40300,29,14,0.483,2,Performance Management; Workforce Management (WFM),No,No,0.4,3853,5.4,0.7,Yes,30,Liam O'Brien,3,8,2,4.27,4,10.2,9.1,0,-4000,75,36,Active,0,,
